Order ID,Created at,Lineitem quantity,Lineitem name,Lineitem sku,Customer ID
7882,12/2/2020 5:50,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,273008692
7881,12/2/2020 5:35,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,266356788
7881,12/2/2020 5:35,1,Fluke T6-1000 PRO Electrical Tester,5134747,266356788
7880,12/2/2020 4:44,1,Fluke TL75 Hard Point™ Test Lead Set,855705,244238388
7879,12/2/2020 3:55,1,Fluke Networks MicroScanner™ Cable Verifier Kit,2772451,225724468
7878,12/2/2020 1:20,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,186009652
7877,12/1/2020 23:45,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,163858484
7876,12/1/2020 23:40,1,"Fluke 107 Palm-sized, CAT III Digital Multimeter",4367953,163825716
7875,12/1/2020 22:44,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,149047348
7874,12/1/2020 21:41,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,129878068
7873,12/1/2020 20:37,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,99960884
7872,12/1/2020 19:34,1,Fluke Networks MT-8200-60-KIT IntelliTone™ Pro 200 Toner and Probe Kit,4586068,64276532
7871,12/1/2020 19:18,1,Fluke 1587 FC Insulation Multimeter,4691215,8352188468
7870,12/1/2020 18:45,1,"Fluke 107 Palm-sized, CAT III Digital Multimeter",4367953,32622644
7869,12/1/2020 18:33,1,Fluke 87V Industrial Multimeter - Fluke 87V,2074974,25184308
7868,12/1/2020 18:28,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,22267956
7867,12/1/2020 18:16,1,Fluke 325 True RMS Clamp Meter - Fluke 325,5065866,14108724
7867,12/1/2020 18:16,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175E,3565554,14108724
7866,12/1/2020 17:51,1,Fluke C101 Hard Case,2437514,9995693108
7866,12/1/2020 17:51,1,Fluke 71X Hose Kit Accessory,3345825,9995693108
7865,12/1/2020 17:23,1,Fluke 67 MAX Infrared Thermometer,5223603,9972296756
7864,12/1/2020 17:10,1,Fluke AC175 Alligator Clip Set,4101772,9964891188
7863,12/1/2020 17:04,1,Fluke 67 MAX Infrared Thermometer,5223603,9960434740
7862,12/1/2020 16:46,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,9946311732
7862,12/1/2020 16:46,1,Fluke Ergonomic Bottle Opener,5163367,9946311732
7861,12/1/2020 15:50,1,Fluke 67 MAX Infrared Thermometer,5223603,9907481652
7860,12/1/2020 13:51,1,Fluke 323 True RMS Clamp Meter - Fluke 323,5065521,9824906292
7859,12/1/2020 13:48,2,Fluke 2AC Non-Contact Voltage Tester,3807928,9763335220
7858,12/1/2020 13:35,1,Fluke TP82 Insulation Piercing Clip Set,2149080,9814944820
7857,12/1/2020 13:20,1,Fluke 345 Power Quality Clamp Meter - Electronic Power Meter,2584181,9800363060
7856,12/1/2020 13:08,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,9789484084
7855,12/1/2020 12:58,1,Fluke 67 MAX Infrared Thermometer,5223603,9782144052
7854,12/1/2020 12:49,1,Fluke TiS20+ / TiS20+ MAX Thermal Imaging Camera - Fluke TiS20+ (-20 °C to 150 °C),5124518,9774509108
7853,12/1/2020 12:20,1,Fluke 1587 FC Insulation Multimeter,4691215,9749605428
7852,12/1/2020 12:00,10,Fluke 67 MAX Infrared Thermometer,5223603,9737382964
7851,12/1/2020 11:25,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,9706056756
7850,12/1/2020 11:19,1,Fluke 116 Digital HVAC Multimeter - Fluke 116,2538803,9700387892
7849,12/1/2020 10:56,1,Fluke 67 MAX Infrared Thermometer,5223603,9684102196
7848,12/1/2020 10:50,40,Fluke 67 MAX Infrared Thermometer,5223603,9677089844
7847,12/1/2020 9:57,1,Fluke 323 True RMS Clamp Meter - Fluke 323,5065521,9626332212
7846,12/1/2020 9:30,1,Fluke TP1 Slim Reach Test Probes,650887,9607326772
7845,12/1/2020 9:03,1,Fluke 67 MAX Infrared Thermometer,5223603,9584847924
7844,12/1/2020 7:56,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,9523702836
7843,12/1/2020 7:33,1,Fluke VR1710 Single Phase Power Quality Recorder & Voltage Recorder,3030923,9506434100
7842,12/1/2020 7:30,1,Fluke 67 MAX Infrared Thermometer,5223603,9503812660
7841,12/1/2020 7:04,3,Fluke 2AC Non-Contact Voltage Tester,3807928,9483136052
7840,12/1/2020 5:38,1,Fluke 67 MAX Infrared Thermometer,5223603,9427692596
7839,12/1/2020 5:34,1,Fluke 424D Laser Distance Meter,4106866,9401117748
7838,12/1/2020 5:32,2,Fluke TL75 Hard Point™ Test Lead Set,855705,9423793204
7838,12/1/2020 5:32,1,Fluke TL40 Retractable Tip Test Lead Set,1590606,9423793204
7837,12/1/2020 3:25,1,Fluke Networks Pro3000™ Tone Generator and Probe Kit,2327536,9367563316
7836,12/1/2020 1:02,1,Fluke 67 MAX Infrared Thermometer,5223603,9326144564
7835,11/30/2020 23:55,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,9278303284
7834,11/30/2020 20:46,1,Fluke 376 FC True-RMS Clamp Meter,5065965,9125735476
7833,11/30/2020 19:59,1,Fluke T6-1000 Electrical Tester,4910269,9052105780
7832,11/30/2020 19:45,1,Fluke T6-1000 PRO Electrical Tester,5134747,9019239476
7831,11/30/2020 19:43,1,Fluke 325 True RMS Clamp Meter - Fluke 325,5065866,9024711732
7831,11/30/2020 19:43,1,Fluke 1AC II Non-Contact Voltage Tester,2432932,9024711732
7830,11/30/2020 19:30,1,Fluke 67 MAX Infrared Thermometer,5223603,9004919860
7829,11/30/2020 19:17,1,Fluke 2AC Non-Contact Voltage Tester,3807928,8974642228
7829,11/30/2020 19:17,1,Fluke 325 True RMS Clamp Meter - Fluke 325,5065866,8974642228
7829,11/30/2020 19:17,1,Fluke i400 AC Current Clamp,2277225,8974642228
7829,11/30/2020 19:17,1,Fluke 80PK-24 Suregrip AIR Temperature Probe,2098691,8974642228
7828,11/30/2020 19:13,1,Fluke 2AC Non-Contact Voltage Tester,3807928,8950918196
7828,11/30/2020 19:13,1,Fluke 87V MAX True-rms Digital Multimeter - Fluke 87V MAX,5140033,8950918196
7827,11/30/2020 18:25,1,Fluke 2AC Non-Contact Voltage Tester,3807928,7926262836
7826,11/30/2020 17:53,1,Fluke TLK-225 SureGrip™ Master Accessory Set,2097031,8847567924
7826,11/30/2020 17:53,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,8847567924
7826,11/30/2020 17:53,1,Fluke H-T6 Holster for the T6 Electrical Tester,4910585,8847567924
7825,11/30/2020 17:20,1,Fluke 1AC II Non-Contact Voltage Tester,2432932,8796089396
7825,11/30/2020 17:20,1,"Fluke T5-1000 Voltage, Continuity and Current Tester - Fluke T5-1000",648219,8796089396
7824,11/30/2020 17:09,2,Fluke 67 MAX Infrared Thermometer,5223603,8778951732
7823,11/30/2020 16:41,1,Fluke 67 MAX Infrared Thermometer,5223603,8737401908
7822,11/30/2020 16:40,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,8713350196
7821,11/30/2020 15:51,1,Fluke 2AC Non-Contact Voltage Tester,3807928,8617634868
7820,11/30/2020 14:53,1,Fluke AC175 Alligator Clip Set,4101772,8591944756
7820,11/30/2020 14:53,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,8591944756
7820,11/30/2020 14:53,1,Fluke 1AC II Non-Contact Voltage Tester,2432932,8591944756
7819,11/30/2020 14:49,1,Fluke 67 MAX Infrared Thermometer,5223603,8585849908
7818,11/30/2020 14:49,2,Fluke TP40 Automotive Back Probe Pin Set,1567573,8579689524
7817,11/30/2020 14:29,1,Fluke 287 FlukeView® Forms Combo Kit,3340186,8555473972
7816,11/30/2020 14:21,1,Fluke PV350 Pressure Vacuum Module,919811,8547904564
7815,11/30/2020 14:16,3,Fluke AC220 SureGrip™ Alligator Clips,1610103,8532995124
7815,11/30/2020 14:16,4,Fluke TL224 SureGrip™ Insulated Test Leads,1610198,8532995124
7814,11/30/2020 13:58,1,Fluke 2AC Non-Contact Voltage Tester,3807928,5466035252
7813,11/30/2020 13:22,1,Fluke 67 MAX Infrared Thermometer,5223603,8373054516
7812,11/30/2020 13:16,1,Fluke 87V IMSK Industrial Multimeter Service Combo Kit,3448783,8449141812
7812,11/30/2020 13:16,2,Fluke 80AK-A Thermocouple Adapter,2747812,8449141812
7811,11/30/2020 13:03,1,Fluke 2AC Non-Contact Voltage Tester,3807928,8431512628
7810,11/30/2020 12:58,1,Fluke 116 Digital HVAC Multimeter - Fluke 116,2538803,8421485620
7809,11/30/2020 12:44,1,Fluke Networks MT-8200-60-KIT IntelliTone™ Pro 200 Toner and Probe Kit,4586068,8400907316
7808,11/30/2020 12:41,4,Fluke 80PK-3A Surface Probe,874610,8393731124
7807,11/30/2020 12:26,1,Fluke a3000 FC Wireless AC Current Clamp Kit,4465618,8361815092
7806,11/30/2020 11:23,1,Fluke 87V MAX True-rms Digital Multimeter - Fluke 87V MAX,5140033,8278453300
7805,11/30/2020 10:57,1,Fluke 67 MAX Infrared Thermometer,5223603,8238541876
7804,11/30/2020 10:57,1,Fluke C101 Hard Case,2437514,8237263924
7804,11/30/2020 10:57,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,8237263924
7803,11/30/2020 10:31,1,Fluke 1630-2 FC Earth Ground Clamp,4829532,8195255348
7802,11/30/2020 10:25,1,Fluke 3000 FC HVAC System,4465607,7831923764
7802,11/30/2020 10:25,1,561 HVAC Infrared & Contact Thermometer - Fluke 561,5065882,7831923764
7801,11/30/2020 10:23,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,8183917620
7801,11/30/2020 10:23,1,Fluke AC175 Alligator Clip Set,4101772,8183917620
7800,11/30/2020 10:14,1,Fluke 87V Industrial Multimeter - Fluke 87V,2074974,8171695156
7799,11/30/2020 9:48,1,Fluke 67 MAX Infrared Thermometer,5223603,8130964532
7798,11/30/2020 9:47,1,Fluke 80AK-A Thermocouple Adapter,2747812,737586228
7798,11/30/2020 9:47,1,Fluke 80PK-18 Pipe Clamp Temperature Probe Kit,3448859,737586228
7797,11/30/2020 9:19,3,Fluke 67 MAX Infrared Thermometer,5223603,8087120948
7796,11/30/2020 9:14,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,8060611636
7795,11/30/2020 9:07,1,Fluke 2AC Non-Contact Voltage Tester,3807928,8071916596
7794,11/30/2020 8:53,1,Fluke TL75 Hard Point™ Test Lead Set,855705,8042916916
7793,11/30/2020 8:37,1,Fluke AC175 Alligator Clip Set,4101772,8024534068
7792,11/30/2020 8:27,2,Fluke TL71 Premium Test Lead Set,1274382,8010017844
7791,11/30/2020 8:25,1,Fluke 2638A/05 Hydra Series III 22-Channel Data Acquisition System,4794922,8007527476
7790,11/30/2020 8:23,1,Fluke AC175 Alligator Clip Set,4101772,7997631540
7790,11/30/2020 8:23,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,7997631540
7789,11/30/2020 8:20,2,"Fluke BP120MH NiMH Battery Pack for Fluke 120 series, Fluke 43 and 43B",2544081,7996976180
7788,11/30/2020 8:18,1,Fluke Networks CableIQ™ Qualification Tester Kit,2388080,7995894836
7787,11/30/2020 8:17,1,Fluke 87V MAX True-rms Digital Multimeter - Fluke 87V MAX,5140033,7989374004
7787,11/30/2020 8:17,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,7989374004
7786,11/30/2020 8:05,1,Fluke 87V MAX True-rms Digital Multimeter - Fluke 87V MAX,5140033,7971810356
7785,11/30/2020 7:37,1,Fluke 67 MAX Infrared Thermometer,5223603,7895395380
7784,11/30/2020 7:37,1,"Fluke 107 Palm-sized, CAT III Digital Multimeter",4367953,7932455988
7783,11/30/2020 7:13,1,Fluke 67 MAX Infrared Thermometer,5223603,7895395380
7782,11/30/2020 7:11,1,Fluke 67 MAX Infrared Thermometer,5223603,4375173172
7781,11/30/2020 7:08,1,Fluke 67 MAX Infrared Thermometer,5223603,7882746932
7780,11/30/2020 6:53,1,Fluke 67 MAX Infrared Thermometer,5223603,7835986996
7779,11/30/2020 6:12,3,Fluke AC285 SureGrip™ Alligator Clips,1610159,5616151604
7779,11/30/2020 6:12,3,Fluke TL224 SureGrip™ Insulated Test Leads,1610198,5616151604
7778,11/30/2020 6:10,1,Fluke Pack30 Professional Tool Backpack,4983088,7806168116
7777,11/30/2020 5:12,1,Fluke 67 MAX Infrared Thermometer,5223603,7739321396
7776,11/30/2020 4:01,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,7327394868
7776,11/30/2020 4:01,1,Fluke AC285 SureGrip™ Alligator Clips,1610159,7327394868
7776,11/30/2020 4:01,1,Fluke TP1 Slim Reach Test Probes,650887,7327394868
7775,11/29/2020 21:15,1,Fluke 67 MAX Infrared Thermometer,5223603,7503981620
7774,11/29/2020 20:56,1,Fluke 67 MAX Infrared Thermometer,5223603,7490808884
7774,11/29/2020 20:56,1,Fluke C60 Soft Carrying Case,4967812,7490808884
7773,11/29/2020 19:52,1,Fluke T6-1000 PRO Electrical Tester,5134747,7447620660
7772,11/29/2020 19:45,1,Fluke 67 MAX Infrared Thermometer,5223603,7442803764
7771,11/29/2020 19:29,1,Fluke H5 Holster Belt Accessory,649365,7430057012
7770,11/29/2020 19:08,1,Fluke T6-1000 PRO Electrical Tester,5134747,7411149876
7769,11/29/2020 18:32,1,Fluke 67 MAX Infrared Thermometer,5223603,1414226996
7768,11/29/2020 16:56,1,Fluke 325 True RMS Clamp Meter - Fluke 325,5065866,7241247796
7767,11/29/2020 15:15,1,Fluke T6-1000 PRO Electrical Tester,5134747,7202155572
7766,11/29/2020 14:41,2,Fluke 67 MAX Infrared Thermometer,5223603,7165881396
7765,11/29/2020 14:34,1,Fluke 67 MAX Infrared Thermometer,5223603,7152086068
7764,11/29/2020 14:16,1,Fluke 67 MAX Infrared Thermometer,5223603,7143074868
7763,11/29/2020 13:29,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,7091432500
7762,11/29/2020 12:39,1,Fluke 381 Remote Display True RMS AC/DC Clamp Meter with iFlex® - Fluke 381,5065875,7034711092
7762,11/29/2020 12:39,1,Fluke AC175 Alligator Clip Set,4101772,7034711092
7761,11/29/2020 10:26,1,Fluke TiS20+ / TiS20+ MAX Thermal Imaging Camera - Fluke TiS20+ (-20 °C to 150 °C),5124518,6893055028
7760,11/29/2020 10:19,1,Fluke 87V/E2 Industrial Electrician Combo Kit - Fluke 87V/E2 Kit,2670150,6886435892
7759,11/29/2020 9:05,1,Fluke 2AC Non-Contact Voltage Tester,3807928,6809463860
7758,11/29/2020 8:06,1,Fluke 67 MAX Infrared Thermometer,5223603,6747434036
7757,11/29/2020 7:47,1,Fluke TLK289 - Industrial Master Test Lead Set,3045646,6729346100
7757,11/29/2020 7:47,1,Fluke 87V Industrial Multimeter - Fluke 87V,2074974,6729346100
7757,11/29/2020 7:47,1,Fluke C800 Carrying Case,896220,6729346100
7756,11/29/2020 6:41,1,Fluke 67 MAX Infrared Thermometer,5223603,6673083444
7755,11/28/2020 22:19,1,Fluke 67 MAX Infrared Thermometer,5223603,6458584116
7754,11/28/2020 19:07,1,Fluke 179/EDA2 Combo Kit – Includes Meter and Deluxe Accessories,2718166,6347992116
7753,11/28/2020 15:07,1,Fluke 114 Electrical Multimeter,2538783,6150532148
7752,11/28/2020 13:44,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,6071430196
7752,11/28/2020 13:44,1,Fluke AC285 SureGrip™ Alligator Clips,1610159,6071430196
7751,11/28/2020 10:57,1,Fluke 179 IMSK Industrial Multimeter Service Kit,4370598,5896973364
7750,11/28/2020 9:55,1,Fluke 2AC Non-Contact Voltage Tester,3807928,5827996724
7749,11/28/2020 9:39,3,Fluke 67 MAX Infrared Thermometer,5223603,5811186740
7748,11/28/2020 8:52,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,9047908404
7748,11/28/2020 8:52,1,Fluke Ergonomic Bottle Opener,5163367,9047908404
7747,11/28/2020 8:15,1,Fluke T6-1000 PRO Electrical Tester,5134747,5717666868
7746,11/28/2020 2:32,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,5478329396
7745,11/27/2020 22:43,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,5381237812
7744,11/27/2020 21:05,1,Fluke 2AC Non-Contact Voltage Tester,3807928,5307444276
7743,11/27/2020 20:56,1,Fluke TL71 Premium Test Lead Set,1274382,5309574196
7743,11/27/2020 20:56,1,Fluke AC175 Alligator Clip Set,4101772,5309574196
7742,11/27/2020 19:47,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,5238860852
7742,11/27/2020 19:47,1,Fluke C116 Carrying Case Polyester Black/yellow,2826074,5238860852
7741,11/27/2020 19:36,1,Fluke 67 MAX Infrared Thermometer,5223603,5228473396
7740,11/27/2020 19:25,1,Fluke Ergonomic Bottle Opener,5163367,5189610548
7739,11/27/2020 19:10,1,Fluke 67 MAX Infrared Thermometer,5223603,5116865588
7738,11/27/2020 18:43,1,Fluke 67 MAX Infrared Thermometer,5223603,4938312756
7737,11/27/2020 18:21,2,Fluke 67 MAX Infrared Thermometer,5223603,4914490420
7736,11/27/2020 17:22,1,Fluke 117/323 Electricians Multimeter Combo Kit,4296041,4837157940
7735,11/27/2020 17:05,1,Fluke 80PK-24 Suregrip AIR Temperature Probe,2098691,4819659828
7734,11/27/2020 16:19,1,Fluke TLK282 SureGrip™ Deluxe Automotive Test Lead Kit,2150744,4713983028
7733,11/27/2020 16:16,1,Fluke 116/323 HVAC Combo Kit - Includes Multimeter and Clamp Meter,4296029,4695829556
7732,11/27/2020 15:47,1,Fluke T6-1000 PRO Electrical Tester,5134747,4478020660
7731,11/27/2020 14:21,1,Fluke T6-1000 Electrical Tester,4910269,4170886196
7730,11/27/2020 13:38,3,Fluke Ergonomic Bottle Opener,5163367,3907333172
7729,11/27/2020 13:23,1,"Fluke T5-1000 Voltage, Continuity and Current Tester - Fluke T5-1000",648219,3821972532
7729,11/27/2020 13:23,1,Fluke C150 Soft Carrying Case,4111540,3821972532
7728,11/27/2020 12:01,2,Fluke 67 MAX Infrared Thermometer,5223603,2839587892
7727,11/27/2020 11:02,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,2910334004
7727,11/27/2020 11:02,1,Fluke AC175 Alligator Clip Set,4101772,2910334004
7727,11/27/2020 11:02,1,Fluke Leadwrap Hook-N-Loop Fasteners For Cables And Leads 3 Pack,4083525,2910334004
7726,11/27/2020 10:39,1,Fluke TL222 Suregrip Silicone Right Angle Test Lead Set,2003616,2906663988
7725,11/27/2020 10:28,1,Fluke 233/A Remote Display Automotive Digital Multimeter Kit,3566508,2896047156
7724,11/27/2020 10:25,1,"Fluke T5-600 Voltage, Continuity and Current Tester - Fluke T5-600",648227,2891721780
7723,11/27/2020 10:05,1,Fluke Ergonomic Bottle Opener,5163367,2854431796
7722,11/27/2020 9:49,1,Fluke 2AC Non-Contact Voltage Tester,3807928,2829495348
7721,11/27/2020 9:27,1,Fluke 114 Electrical Multimeter,2538783,2793155636
7720,11/27/2020 9:14,1,Fluke 67 MAX Infrared Thermometer,5223603,2768546868
7719,11/27/2020 9:01,2,Fluke 67 MAX Infrared Thermometer,5223603,2749836340
7718,11/27/2020 8:46,1,Fluke 117/323 Electricians Multimeter Combo Kit,4296041,2721786932
7717,11/27/2020 8:42,1,Fluke 376 FC True-RMS Clamp Meter,5065965,2715266100
7717,11/27/2020 8:42,1,Fluke Pack30 Professional Tool Backpack,4983088,2715266100
7716,11/27/2020 8:41,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,2709204020
7715,11/27/2020 8:38,1,Fluke Ergonomic Bottle Opener,5163367,2686364724
7714,11/27/2020 8:36,1,Fluke LVD1A Non-Contact Voltage Tester with LED Flashlight,4571403,2697243700
7713,11/27/2020 6:13,1,Fluke TL71 Premium Test Lead Set,1274382,2476583988
7712,11/27/2020 4:49,1,Fluke T+PRO-1AC Electrical Tester and AC Voltage Detector Kit,2796187,273420340
7711,11/27/2020 3:36,1,Fluke 2AC Non-Contact Voltage Tester,3807928,2341186612
7710,11/26/2020 23:42,2,Amprobe HD160C Heavy Duty TRMS Multimeter,2670787,2211294260
7709,11/26/2020 21:44,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,2142907444
7708,11/26/2020 21:00,1,Fluke 113 Digital Multimeter,3078875,9275540532
7707,11/26/2020 18:47,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,1920871476
7706,11/26/2020 14:41,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,1741401140
7705,11/26/2020 13:11,1,Fluke i400 AC Current Clamp,2277225,1668852788
7704,11/26/2020 12:40,1,Fluke 324 RMS Clamp Meter,5065853,1639459892
7703,11/26/2020 9:37,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,1382362164
7702,11/26/2020 9:20,1,Fluke Camo-C25 Soft Case - Fluke CAMO-C25/BD,4911574,1369189428
7702,11/26/2020 9:20,1,Fluke TPAK ToolPak™ Magnetic Meter Hanger,1281997,1369189428
7701,11/26/2020 7:23,1,"Fluke 107 Palm-sized, CAT III Digital Multimeter",4367953,1284615220
7700,11/26/2020 6:10,2,Fluke TL75 Hard Point™ Test Lead Set,855705,1235201076
7699,11/26/2020 5:52,1,Fluke 179/EDA2 Combo Kit – Includes Meter and Deluxe Accessories,2718166,1224748084
7698,11/26/2020 0:11,1,Fluke TP920 Test Probe Adapter Kit,1616659,1089416244
7697,11/26/2020 0:00,1,Fluke 2AC Non-Contact Voltage Tester,3807928,1089416244
7696,11/25/2020 20:28,1,Fluke TL175 TwistGuard™ Test Leads - Fluke TL175,3521976,1020308532
7695,11/25/2020 19:57,2,Fluke 2AC Non-Contact Voltage Tester,3807928,6939571252
7694,11/25/2020 19:09,1,Fluke 67 MAX Infrared Thermometer,5223603,983542836
7693,11/25/2020 17:13,1,Fluke TL224 SureGrip™ Insulated Test Leads,1610198,839003188
7692,11/25/2020 15:05,1,Fluke 117 Electrician's Multimeter with Non-Contact Voltage - Fluke 117,2538815,773467188
7691,11/25/2020 14:47,1,Fluke CV400 ClirVu® 95 mm (4 in) Infrared Window,4326996,763538484
7690,11/25/2020 14:41,1,Fluke 67 MAX Infrared Thermometer,5223603,760392756
7689,11/25/2020 13:14,1,Fluke TLK-225 SureGrip™ Master Accessory Set,2097031,695675956
7689,11/25/2020 13:14,1,Fluke 87V Industrial Multimeter - Fluke 87V,2074974,695675956
7689,11/25/2020 13:14,1,Fluke Camo-C25 Soft Case - Fluke CAMO-C25,4110632,695675956
7688,11/25/2020 13:07,2,Fluke 2AC Non-Contact Voltage Tester,3807928,690433076
7687,11/25/2020 12:24,1,Fluke TLK287 Electronics Master Test Lead Set,3045631,641608756
7686,11/25/2020 11:36,1,Fluke 87V IMSK Industrial Multimeter Service Combo Kit,3448783,601762868
7685,11/25/2020 11:35,1,Fluke 87V MAX True-rms Digital Multimeter - Fluke 87V MAX,5140033,602680372
7684,11/25/2020 11:04,1,Fluke 2AC Non-Contact Voltage Tester,3807928,574336052
7683,11/25/2020 9:50,1,Fluke 373 True-RMS AC Clamp Meter,3780249,525118516
7682,11/25/2020 9:46,1,Fluke T5-RLS Replacement Test Lead Set For T5-600 And T5-1000,4089137,523807796
7682,11/25/2020 9:46,1,Fluke insulated long nose pliers,5067232,523807796
7681,11/25/2020 9:30,3,Fluke 2AC Non-Contact Voltage Tester,3807928,501263412
7680,11/25/2020 9:01,1,Fluke 117/323 Electricians Multimeter Combo Kit,4296041,487566388
7679,11/25/2020 8:53,1,Fluke 52 II Dual Probe Digital Thermometer - Fluke 52 II,674689,1996461108
7679,11/25/2020 8:53,1,Fluke 80PK-3A Surface Probe,874610,1996461108
7678,11/25/2020 8:51,2,Fluke 1AC II Non-Contact Voltage Tester,2432932,8222620724
7677,11/25/2020 8:39,2,Fluke LVD1A Non-Contact Voltage Tester with LED Flashlight,4571403,434242612
7676,11/25/2020 7:02,1,Fluke 2AC Non-Contact Voltage Tester,3807928,205761588
7675,11/25/2020 5:59,1,Fluke 115 True-RMS Digital Multimeter - Fluke 115,2538790,166931508
7674,11/25/2020 5:52,1,Fluke 289 FlukeView® Forms Combo Kit,3036206,163556404
7673,11/25/2020 5:48,1,Fluke 2AC Non-Contact Voltage Tester,3807928,161098804
7672,11/25/2020 5:25,2,Fluke 2AC Non-Contact Voltage Tester,3807928,148253748
7671,11/25/2020 5:02,1,Fluke 67 MAX Infrared Thermometer,5223603,136916020
7670,11/25/2020 4:48,2,Fluke 2AC Non-Contact Voltage Tester,3807928,131574836
7669,11/25/2020 4:46,1,Fluke 67 MAX Infrared Thermometer,5223603,131410996
7668,11/25/2020 4:29,1,Fluke 2AC Non-Contact Voltage Tester,3807928,122891316
7667,11/25/2020 3:26,2,Fluke 2AC Non-Contact Voltage Tester,3807928,8093217844
7666,11/24/2020 22:40,1,Fluke 67 MAX Infrared Thermometer,5223603,8825908
7665,11/24/2020 21:00,1,Fluke TLK-225 SureGrip™ Master Accessory Set,2097031,9975173172
7664,11/24/2020 18:07,1,Fluke 67 MAX Infrared Thermometer,5223603,9889681460
7663,11/24/2020 18:00,1,Fluke I3000 Flex-4Pk AC Current Probe 4 Pack,2696367,9884110900
7662,11/24/2020 17:23,1,Fluke C280 Soft Case,3182785,6023221300
7661,11/24/2020 17:05,1,Fluke 2AC Non-Contact Voltage Tester,3807928,9851506740
7660,11/24/2020 16:25,1,Fluke T6-1000 Electrical Tester,4910269,9829191732
7659,11/24/2020 15:57,1,Fluke T6-1000 PRO Electrical Tester,5134747,9816150068
7658,11/24/2020 15:46,1,Fluke 2AC Non-Contact Voltage Tester,3807928,9808384052
7657,11/24/2020 14:26,1,Fluke 2AC Non-Contact Voltage Tester,3807928,9758412852
7656,11/24/2020 14:18,1,Fluke 8845A-EFPT Extended Fine Point Tip Adapter Set (Red And Black),2742690,9757790260
7655,11/24/2020 13:59,1,Fluke TiS20+ / TiS20+ MAX Thermal Imaging Camera - Fluke TiS20+ MAX (-20 °C to 400°C),5206249,9746026548
7654,11/24/2020 13:47,1,Fluke 2AC Non-Contact Voltage Tester,3807928,9735082036
7653,11/24/2020 13:38,1,Fluke Networks CableIQ™ Qualification Tester Kit,2388080,9730396212
7652,11/24/2020 13:26,1,Fluke 2AC Non-Contact Voltage Tester,3807928,9720041524
7651,11/24/2020 12:59,1,Fluke 2AC Non-Contact Voltage Tester,3807928,9700872244
7650,11/24/2020 12:38,1,Fluke 2AC Non-Contact Voltage Tester,3807928,9685110836
7649,11/24/2020 12:27,1,Fluke 233 Remote Display Digital Multimeter,3463576,9672953908
7648,11/24/2020 12:05,2,Fluke 2AC Non-Contact Voltage Tester,3807928,9654833204
7647,11/24/2020 11:50,1,Fluke 2AC Non-Contact Voltage Tester,3807928,9646575668
7646,11/24/2020 11:34,1,Fluke Connect IR3000 FC Connector,4460436,9633239092
7645,11/24/2020 11:30,1,Fluke 67 MAX Infrared Thermometer,5223603,9627930676
7645,11/24/2020 11:30,1,Fluke C60 Soft Carrying Case,4967812,9627930676
7644,11/24/2020 11:29,1,Fluke 2AC Non-Contact Voltage Tester,3807928,9625964596
7643,11/24/2020 11:19,1,Fluke 287 True-RMS Electronics Logging Multimeter - Fluke 287,2740201,9617805364
